system:index,NDVI,aspect,b1,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b2,b3,b4,b5,b6,b7,b8,b9,chm,ghmi,elevation,landcover,nari,ncri,random,slope,snow_cover,snow_depth,swe,.geo
1320_0,0.7505759831340874,358,6.870819,15.33313,-2.0680542,1757.6318,266.55093,49.83739,49.83739,632.1168,261.11862,562.2276,353.55554,6.870819,6.870819,6.870819,21.398346,2.965271,2.965271,11.735901,2.1402893,8,0.24711582,704,313,0.3270548,0.6119179,0.7635270436223469,6,38.08523892160425,0.15581137069653442,0.040981236734838174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.870833333333328,47.39583333333332]}"
1321_0,0.5670239056891958,286,8.501678,17.64325,-1.1417542,693.718,120.67019,18.227737,18.227737,272.72934,96.28156,240.08789,121.13919,8.501678,8.501678,8.501678,23.993713,4.8621826,4.8621826,15.095215,2.9170227,0,0.6058749,496,211,0.25843763,0.36040053,0.5031319172750964,3,8.429381684087152,0.010463368441489969,0.0017186806618324764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.320833333333333,48.88749999999999]}"
1322_0,0.7343347538778521,63,1.589447,10.545929,-7.7235107,1846.6482,269.18127,53.2695,53.2695,669.22015,271.89026,615.3994,343.8928,1.589447,1.589447,1.589447,17.329681,-2.6977844,-2.6977844,9.10614,-5.450592,2,0.04210288,1832,322,0.21071863,0.33378017,0.1804059149358802,2,52.092354624444255,0.46427937658529983,0.14147835554078567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.737499999999999,47.47916666666666]}"
1323_0,0.7112950634512832,56,7.632721,16.553894,-1.8774414,995.4211,167.51749,25.893114,25.893114,385.74136,136.18086,352.57523,178.11792,7.632721,7.632721,7.632721,22.817627,3.98526,3.98526,14.625153,2.1914062,2,0.48695594,672,242,0.25998518,0.42593458,0.3896612730552139,2,11.002940820223438,0.015327589293348154,0.002581288539488132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.4375,48.54583333333332]}"
1324_0,0.41771957808879756,155,-3.1417236,6.022522,-12.731567,1630.6836,256.72668,45.071445,45.071445,643.8245,213.83797,607.3018,252.64835,-3.1417236,-3.1417236,-3.1417236,12.819183,-7.538269,-7.538269,5.8486023,-10.508575,0,0.0043631867,2594,333,0.14895299,0.14618368,0.4707037845989358,27,65.03997593995811,0.7402137237980221,0.2163687781335228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.162499999999996,47.029166666666654]}"
1325_0,0.7809578547047095,344,5.8204346,14.822388,-3.9330444,1091.7906,174.87029,28.25534,28.25534,431.90012,128.63474,411.10587,156.29417,5.8204346,5.8204346,5.8204346,21.380981,1.5179443,1.5179443,13.634888,-2.3032532,11,0.088988826,1020,312,0.228264,0.42394283,0.6284966565745832,12,21.043611664778556,0.03945754469120497,0.007477607294353132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.1375,47.220833333333324]}"
1327_0,0.7595257676197613,273,4.8505554,14.101105,-5.2759094,1276.465,191.86737,29.857105,29.857105,472.3885,149.06012,475.53928,179.52713,4.8505554,4.8505554,4.8505554,20.668488,0.5704956,0.5704956,13.317505,-4.5029297,9,0.11861931,1487,312,0.26770973,0.46235174,0.6586159276285287,9,16.959534220210614,0.033851550476658686,0.0062509105458848834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.579166666666666,46.412499999999994]}"
1328_0,0.7463754851097886,145,4.4888,13.307892,-4.9310913,1865.3544,281.95322,51.014675,51.014675,699.5346,261.02136,650.1204,328.23056,4.4888,4.4888,4.4888,19.933289,-0.041229248,-0.041229248,12.111847,-2.0699768,11,0.1571761,1174,311,0.32628953,0.39992252,0.21381139761606038,14,44.83142562984496,0.2254501182740538,0.06182616989850672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.304166666666664,47.54583333333332]}"
1329_0,0.8283600184856832,6,4.5796814,13.501953,-4.7692566,1565.6516,237.25528,44.180107,44.180107,586.80237,223.33922,539.1778,285.1839,4.5796814,4.5796814,4.5796814,20.131989,0.49124146,0.49124146,11.710632,-1.7385559,11,0.14464882,1152,312,0.26021004,0.5245902,0.020131633267112647,16,48.154008982771884,0.30111606665740426,0.08537439184541089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.1875,47.48749999999999]}"
1330_0,0.6865797088358849,72,8.8350525,17.836243,-0.716156,910.78156,150.32216,24.580376,24.580376,335.88132,131.47932,297.97763,180.03185,8.8350525,8.8350525,8.8350525,24.272278,5.139618,5.139618,14.359589,4.358185,5,0.36842105,535,242,0.24115044,0.4237288,0.49177035487844745,3,8.959009757609438,0.011660470192800958,0.0019367835427113336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.3625,48.37083333333332]}"
1331_0,0.6380192344972166,0,9.945526,19.035492,0.24029541,910.98663,153.72426,25.400105,25.400105,333.40585,135.82224,286.2971,185.37314,9.945526,9.945526,9.945526,25.33136,6.341217,6.341217,15.366669,4.7816772,1,0.6102203,270,211,0.2485611,0.3657167,0.24365435711770467,0,10.915826814010488,0.01570526693598951,0.00269861988862573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.129166666666666,48.12083333333332]}"
1332_0,0.7310304052920377,76,5.2516785,13.913116,-3.9668274,1784.5349,274.29868,49.56524,49.56524,645.0117,259.96292,574.35986,351.2961,5.2516785,5.2516785,5.2516785,19.992126,1.1851501,1.1851501,10.505096,0.0663147,5,0.19383113,1118,313,0.32568628,0.52136993,0.5861693952408502,14,29.899988845011116,0.09595388959544573,0.02363341875506817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.829166666666662,47.39583333333332]}"
1333_0,0.4800915278299439,180,11.079926,20.83432,0.6824951,647.66565,114.88083,15.424436,15.424436,248.61235,88.30712,198.00534,118.98953,11.079926,11.079926,11.079926,27.589478,7.133789,7.133789,15.63501,4.765045,0,0.53017735,121,221,0.24261637,0.28798422,0.8750558050499531,0,2.2757193743231303,0.0030388438533116733,5.162398237862437E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.862500000000004,47.83749999999999]}"
1334_0,0.7536596290097046,341,8.184479,16.963501,-1.0405579,1507.7876,229.51187,44.58024,44.58024,538.5541,233.4074,461.45676,298.2891,8.184479,8.184479,8.184479,23.499908,4.200775,4.200775,13.427856,3.1800232,3,0.55550295,678,313,0.30019367,0.5108088,0.7764294737433438,7,49.905370069539444,0.32187447676199843,0.09221418247449034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.1375,47.31249999999999]}"
1335_0,0.6915287989912766,270,9.777008,18.9859,-0.21936035,1125.8896,189.45276,21.503431,21.503431,424.73016,130.02893,325.30914,188.20293,9.777008,9.777008,9.777008,25.26529,5.6403503,5.6403503,13.159546,2.640686,6,0.44621298,503,243,0.10081446,0.26434028,0.1897179607695626,4,15.200998761150537,0.029135394846528728,0.00547484513346702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.245833333333334,46.63749999999999]}"
1336_0,0.7778692134727176,62,5.516632,14.053589,-3.5463562,1769.8578,265.92276,50.792477,50.792477,628.68243,264.09726,557.59576,350.48196,5.516632,5.516632,5.516632,20.44339,1.357727,1.357727,11.374847,0.7395325,4,0.31199938,1138,312,0.14245367,0.20900118,0.6047526066714332,17,57.71709044491707,0.655153983377508,0.20754364305470993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.870833333333328,47.070833333333326]}"
1337_0,0.7678897046547829,177,1.7744751,10.554138,-7.470337,1696.9254,256.23648,46.161907,46.161907,629.05023,243.53203,577.43243,320.3816,1.7744751,1.7744751,1.7744751,17.143677,-2.6111755,-2.6111755,9.241974,-3.6168213,5,0.1665929,1648,312,0.1511335,0.3902602,0.483304724664808,19,64.3207654905167,0.8611548998233014,0.27084578795896186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.44583333333333,47.14583333333332]}"
1338_0,0.7655433632486178,295,6.867523,15.913574,-2.9336548,1048.9172,173.21045,26.197067,26.197067,422.4154,120.45331,395.47952,147.62062,6.867523,6.867523,6.867523,22.532593,2.634674,2.634674,13.802307,-0.7597351,8,0.18292677,824,312,0.28369704,0.56782335,0.8063964582613863,5,26.205520094120498,0.06239084364668833,0.013052054045138378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.8875,47.22916666666666]}"
1339_0,0.6239548019128448,33,9.584198,18.552673,-0.037994385,1000.2769,163.03625,28.876518,28.876518,359.85965,150.08958,312.18176,207.41414,9.584198,9.584198,9.584198,24.967163,5.791809,5.791809,14.682831,4.9581604,1,0.57735246,399,242,0.22445413,0.35525408,0.20685300869763823,1,8.699023927339832,0.011965061506070452,0.0020038697798938116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.6375,48.10416666666666]}"
1340_0,0.3673169967335515,180,0.74942017,9.741058,-8.796814,2073.41,306.68576,56.52607,56.52607,774.6053,288.51926,725.3898,359.76456,0.74942017,0.74942017,0.74942017,16.503204,-3.828888,-3.828888,9.221436,-6.5730286,1,0.09358284,2038,332,0.09244752,0.1186137,0.9989532368683125,15,55.144816359047255,0.5655377862445851,0.17541119675086178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.037499999999998,47.48749999999999]}"
1341_0,0.5988843116715474,62,-1.1152649,7.758911,-10.282745,1640.3732,236.98293,48.605038,48.605038,611.48486,230.70757,596.64404,274.61078,-1.1152649,-1.1152649,-1.1152649,14.294678,-5.0914307,-5.0914307,7.6057434,-8.522034,0,0.004091416,2124,333,0.058476537,0.048749536,0.5696690259405378,38,61.375853879887714,0.6396997593550502,0.191067145124071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.462499999999999,47.17916666666666]}"
1342_0,0.48807698401817806,124,10.875488,20.664185,0.4633484,632.0208,112.59995,15.335806,15.335806,239.38057,88.08504,195.45657,120.53303,10.875488,10.875488,10.875488,27.57727,6.827881,6.827881,16.108856,4.873657,0,0.44718254,143,211,0.19923921,0.2285089,0.8720908702655936,0,2.771847301784086,0.0032293247513394893,5.409799641906209E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.795833333333334,48.22916666666666]}"
1343_0,0.5044518990362648,281,7.0888977,15.523102,-1.9864807,1672.4402,261.13477,44.83003,44.83003,647.82306,233.52304,605.89453,294.6245,7.0888977,7.0888977,7.0888977,21.697784,2.8188477,2.8188477,14.222534,1.2944031,1,0.9395146,852,112,0.1980996,0.32792392,0.3394775546493506,1,45.78938278845332,0.28078754666837663,0.08025932556627224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.72083333333333,47.48749999999999]}"
1344_0,0.73951442839261,59,2.3337097,11.247681,-7.1088867,1557.7911,235.07066,44.731445,44.731445,591.1904,214.06161,555.8721,259.09753,2.3337097,2.3337097,2.3337097,18.023926,-1.9752197,-1.9752197,10.575989,-5.0047913,1,0.01604954,1597,322,0.33484808,0.38863868,0.6674651646292805,4,43.150134349706455,0.19989216844077748,0.053381693673036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.754166666666666,47.48749999999999]}"
1345_0,0.5348098788651556,87,10.020264,19.412811,0.048553467,754.74536,129.35516,18.288801,18.288801,292.59714,93.81934,252.10335,119.95229,10.020264,10.020264,10.020264,25.85553,6.0361023,6.0361023,15.987549,2.652893,2,0.5825919,340,211,0.24247698,0.29066402,0.5450822200600635,2,5.362662604558539,0.006329064601858185,0.0010531126936439831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.395833333333336,47.57916666666666]}"
1346_0,0.6648790015851171,43,4.114044,13.301727,-5.894806,1513.85,243.3083,34.490425,34.490425,557.29724,177.7789,466.96997,235.1792,4.114044,4.114044,4.114044,19.664948,-0.2288208,-0.2288208,8.697968,-4.08136,8,0.19516717,1424,313,0.29460582,0.4496281,0.9763439719076261,11,42.624232955355104,0.2008343864889706,0.055273876090164986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.179166666666665,46.70416666666666]}"
1347_0,0.6896410474760944,111,0.97540283,9.819916,-8.410217,1734.6641,269.3925,46.741096,46.741096,677.3127,230.6286,630.90625,273.1579,0.97540283,0.97540283,0.97540283,16.40332,-3.4969177,-3.4969177,9.119263,-5.9337463,4,0.16087508,1856,321,0.18300654,0.32082552,0.42715417528828825,10,58.31070161985579,0.5279570517342111,0.15814389015950953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.187499999999996,47.220833333333324]}"
1348_0,0.1399344198388706,205,-3.771637,5.565735,-13.715179,1445.897,214.82407,42.513233,42.513233,510.89133,212.37401,475.53018,281.5864,-3.771637,-3.771637,-3.771637,12.431793,-8.535126,-8.535126,4.097107,-9.694672,0,0.008417693,2758,332,0.01688746,-0.026174804,0.9382240773943228,1,64.86634453018125,0.8429732698857159,0.2464475625190787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.220833333333328,46.87083333333332]}"
1349_0,0.15188353476687808,354,10.171204,19.344482,0.39468384,1385.0779,237.71948,24.543873,24.543873,524.4241,155.82823,385.38892,234.77513,10.171204,10.171204,10.171204,25.281189,6.3876953,6.3876953,13.053314,4.0039673,1,0.7720025,554,512,-0.34343868,-7.935116E-4,0.719454191622578,2,22.345089266629618,0.04277804644750342,0.008043357676911778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.920833333333333,46.570833333333326]}"
1350_0,0.7020123413210874,283,8.007965,17.13034,-1.8610535,1009.711,165.27386,27.480036,27.480036,390.57483,133.44757,356.99197,167.02083,8.007965,8.007965,8.007965,23.711853,3.7920532,3.7920532,14.334625,1.1732788,2,0.51449317,681,231,0.23999998,0.45364004,0.975876609835416,1,30.54138578805432,0.09145999878875968,0.021636010249129617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.004166666666666,47.41249999999999]}"
1351_0,0.4977672120849397,180,11.260986,21.058441,0.82907104,615.686,109.88976,14.402992,14.402992,235.26134,85.05526,184.94101,116.752846,11.260986,11.260986,11.260986,27.854889,7.3064575,7.3064575,15.819672,5.4930115,0,0.10812298,113,411,0.2640787,0.45463917,0.0989410301038286,0,2.4576933130628706,0.0041567919409769725,7.107572038044302E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.804166666666667,47.92916666666665]}"
1352_0,0.7487021495815093,117,5.973877,14.898468,-3.6040344,1827.7228,276.8515,51.114727,51.114727,664.3924,270.19455,607.17456,356.5994,5.973877,5.973877,5.973877,21.559998,1.6345825,1.6345825,12.806641,0.30438232,9,0.1694091,938,313,0.28494623,0.43649474,0.1457127030290739,9,48.24493795065264,0.3494052565157604,0.10325676596876807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.254166666666665,47.595833333333324]}"
1353_0,0.7436164761412317,54,8.461273,17.403503,-1.0397339,982.4882,165.47685,26.299719,26.299719,379.8698,132.1165,338.71255,165.15225,8.461273,8.461273,8.461273,23.619751,4.6733093,4.6733093,15.178528,1.7498474,13,0.15693755,541,231,0.29162842,0.4906098,0.09368432482460232,3,9.374596661429834,0.01221911025493046,0.002085942467542962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.962500000000002,47.96249999999999]}"
1354_0,0.5683895210183336,352,3.7509155,12.686249,-5.739258,1530.9471,233.04947,44.045284,44.045284,575.2665,214.87074,531.3197,267.97733,3.7509155,3.7509155,3.7509155,19.374878,-0.4951172,-0.4951172,11.29718,-3.0292358,0,0.020073479,1496,322,0.08963094,0.39951572,0.04313478459248565,27,43.08966161864455,0.2143200110258493,0.05775561285953896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.645833333333332,47.57916666666666]}"
1355_0,0.752578846406611,324,7.1318665,16.103271,-2.3967896,1268.1594,202.08939,37.041412,37.041412,474.49295,181.47256,429.59283,236.77893,7.1318665,7.1318665,7.1318665,22.330353,3.4015198,3.4015198,13.421356,0.92678833,13,0.1288875,847,231,0.26577187,0.43872222,0.39781602648487746,7,36.423085906328375,0.13731384973138966,0.033930616241799494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.254166666666666,47.71249999999999]}"
1356_0,0.7407509899108795,119,8.218506,17.269867,-1.4231873,966.6616,162.38478,23.742174,23.742174,384.53842,110.5094,355.96252,138.5039,8.218506,8.218506,8.218506,23.414124,4.3227844,4.3227844,15.493774,0.26956177,5,0.48690477,669,231,0.24651977,0.5109996,0.8221007986524278,2,9.89906471763851,0.011854290907860237,0.0019722692073886384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.104166666666668,47.48749999999999]}"
1357_0,0.5651967902440656,309,-1.012085,8.191589,-10.672272,1377.3508,205.6283,38.500187,38.500187,515.00635,178.07072,492.44153,217.20316,-1.012085,-1.012085,-1.012085,14.931519,-5.153351,-5.153351,7.4213867,-8.436493,0,0.011906602,2433,321,0.26341766,0.33897132,0.2894682638096997,10,61.52954379880586,0.585139506383949,0.16382186727006307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.304166666666664,46.879166666666656]}"
1358_0,0.794610203980901,114,7.2795715,16.394104,-2.3607788,1210.0082,198.09108,27.883465,27.883465,443.95816,154.46123,329.0683,214.72939,7.2795715,7.2795715,7.2795715,22.768555,3.2866516,3.2866516,10.716705,0.71658325,11,0.27144387,858,312,0.25263247,0.55572885,0.7130628459020878,13,39.690243325709645,0.17364727390774623,0.04589320827280611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.487499999999999,46.845833333333324]}"
1359_0,0.35892780481557746,147,1.6644592,10.528687,-7.840851,1799.069,279.25586,48.096195,48.096195,695.2446,239.38095,647.9271,289.98593,1.6644592,1.6644592,1.6644592,17.062439,-2.8576965,-2.8576965,9.625488,-5.1529236,1,0.0071800845,2188,332,0.13081875,0.1954284,0.6345637579356154,25,52.60378024983613,0.40758932229323414,0.11986912487306609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.42083333333333,47.38749999999999]}"
1360_0,0.50744543371613,89,11.191284,20.907928,0.86779785,626.29333,111.39062,14.59325,14.59325,240.1309,84.84747,190.4187,114.578316,11.191284,11.191284,11.191284,27.61676,7.248352,7.248352,16.079895,5.2406006,0,0.81892765,130,112,0.22237031,0.28568256,0.9923936429139166,2,2.6702689933168036,0.004318494748917008,7.399147197203282E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.6625,47.83749999999999]}"
1361_0,0.7542841348598152,310,8.598907,17.625183,-0.98391724,945.0478,158.51529,24.438307,24.438307,368.42502,117.8833,331.7842,146.89284,8.598907,8.598907,8.598907,23.785126,4.775055,4.775055,15.304932,0.6515808,11,0.36360425,563,313,0.24134856,0.42359975,0.7047901359816342,3,7.942283063297993,0.009677954802924077,0.0016322135925292969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.229166666666668,47.687499999999986]}"
1362_0,0.7647751820057566,11,7.918091,17.08966,-2.150177,1189.7631,197.34044,26.489902,26.489902,465.36087,134.38808,430.96786,172.94449,7.918091,7.918091,7.918091,23.35669,3.7314148,3.7314148,15.297607,-0.36813354,13,0.2728814,770,313,0.2698354,0.47901836,0.9944976069511978,6,9.442408863072846,0.017475592617134064,0.003293455109115719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.470833333333335,46.62083333333332]}"
1363_0,0.7904105676588146,66,7.644684,16.504395,-1.8956909,1284.0848,202.93266,37.74004,37.74004,468.17407,188.22603,416.25204,252.52705,7.644684,7.644684,7.644684,22.792145,3.8831177,3.8831177,13.549225,1.9815674,3,0.26343682,662,231,0.25413346,0.5133317,0.07935087054994117,1,14.982742720089488,0.02834241095602485,0.005088807620036781,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.9125,48.02083333333332]}"
